GEOID,car_access,transit_access,ratio
08005005626,287113,1994,0.006945000748834083
08005086200,55511,691,0.01244798328259264
08005004951,582497,899,0.0015433555880974494
08035014115,197106,551,0.0027954501638712166
08031002601,704473,33437,0.04746384886290887
08019014900,1979,1979,1
08031000702,782082,4171,0.005333200354949993
08059010901,148067,4233,0.02858840930119473
08031004505,641062,772,0.0012042516948438684
08001008544,58893,425,0.0072164773402611515
08001009752,483745,819,0.0016930407549432035
08059012058,1,385,385
08031000202,706610,1365,0.001931758678761976
08059011708,269959,443,0.001640989928100193
08059010303,148209,1486,0.010026381663731623
08031005104,802496,4263,0.00531217601084616
08005006815,449821,6711,0.01491926788655932
08031000502,702775,791,0.0011255380456049234
08031005502,206151,1772,0.008595641059223579
08031003703,745176,6210,0.008333601726303584
08001009203,365623,14714,0.04024363893956343
08031008312,203419,2511,0.012343979667582675
08014031100,49692,22143,0.4456049263462932
08005006704,332886,888,0.002667579892215353
08031007089,387527,219,5.651219140859863e-4
08035014139,126470,975,0.007709338182968293
08005082000,208092,22621,0.10870672587124926
08035014130,87715,511,0.005825685458587471
08035014127,26196,331,0.012635516872805008
08059010702,531759,464,8.725757344962662e-4
08059012055,79864,781,0.009779124511669839
08005087300,411329,1875,0.004558394861534198
08001009308,434873,1036,0.0023823047188489513
08031008390,137560,271,0.001970049432974702
08093000500,278,278,1
08059010100,124380,17586,0.14138929088277857
08059010208,186827,1971,0.010549866989246736
08039961206,838,359,0.42840095465393796
08059012036,7122,7122,1
08005085900,49777,306,0.0061474174819695845
08035014203,1007,676,0.6713008937437934
08031004801,214395,744,0.0034702301826068705
08005005627,249951,652,0.002608511268208569
08059011728,143395,344,0.0023989678859095507
08005005633,135413,1642,0.012125866792700848
08005083700,304469,2265,0.007439181000364569
08059011711,137715,815,0.00591801909741132
08059009834,101381,1927,0.01900750633747941
08005006604,199392,853,0.0042780051356122615
08005005620,155433,1315,0.008460236886632826
08005083500,293359,1506,0.005133641715440808
08001009319,216900,208,9.589672660212079e-4
08001008507,123068,329,0.002673318815614132
08014030100,103703,627,0.006046112455763092
08005081200,362301,1713,0.004728112812274876
08001008705,344284,913,0.002651880424300868
08005005611,224562,1253,0.005579750803786927
08031012014,111551,1699,0.015230701652159102
08059012037,568,568,1
08005005623,119779,1376,0.011487823408109936
08005005553,247638,1439,0.005810901396393123
08005086300,241142,1643,0.0068134128438845165
08001009307,469904,696,0.0014811535973305186
08001009401,253380,2686,0.010600678822322204
08031004306,674031,1951,0.0028945256227087476
08031003201,674067,7662,0.011366822585885379
08031004403,577583,549,9.505127401602887e-4
08031005200,619576,2045,0.003300644311593735
08005007104,162971,2691,0.016512140196722116
08005007101,585,585,1
08005006709,298262,15358,0.05149164157686866
08001008901,286343,3752,0.013103166482156016
08035014406,4237,2157,0.5090866178900165
08031004603,312412,532,0.0017028795308758947
08035014123,7947,3854,0.4849628790738644
08005005629,191774,1754,0.009146182485634131
08031008387,160089,68,4.2476372517786983e-4
08005084400,92876,65,6.998578750161506e-4
08001008309,198795,16683,0.08392062174601977
08059010406,259471,4380,0.016880499169464026
08035014007,316120,12598,0.03985195495381501
08035013907,92092,1850,0.020088607045128784
08005081000,206054,22892,0.11109709105380143
08001008402,626,626,1
08059012030,633,633,1
08031001402,506740,222,4.380944863243478e-4
08031001403,637454,8695,0.013640199920307974
08014030500,116430,766,0.006579060379627244
08059010205,101416,184,0.0018143093791906603
08059012032,815,815,1
08059011803,325373,876,0.002692294689479459
08059060500,36441,36150,0.9920144891742817
08059009848,1390,1277,0.918705035971223
08059012035,194,1992,10.268041237113403
08005082300,322060,1107,0.003437247717816556
08005082200,246870,955,0.003868432778385385
08059011732,218266,3607,0.016525707164652306
08001008543,14205,1203,0.08468848996832101
08031001301,692630,905,0.001306613920852403
08005006501,311794,4925,0.015795685612936747
08031000903,734886,486,6.613270629730326e-4
08005080600,328653,1733,0.005273038736904882
08031006810,513914,2389,0.004648637709811369
08001060200,139775,5833,0.0417313539617242
08001008604,15917,510,0.032041213796569705
08001009316,205296,539,0.0026254773595199127
08005007106,119,119,1
08005082100,287217,2258,0.007861651643182681
08059011726,31782,1199,0.03772575671763891
08005081800,302722,1797,0.005936139428254306
08005082900,240818,106,4.401664327417386e-4
08035014116,201105,11932,0.05933218965217175
08031004003,742957,3060,0.004118677123978912
08035014137,100650,739,0.007342275211127671
08031003602,754307,1546,0.0020495633740638757
08035014013,7916,509,0.06430015159171298
08035014134,46830,568,0.012128977151398676
08001008533,107375,2133,0.019864959254947613
08005006000,467245,5605,0.011995848002653854
08001009406,201103,2040,0.010144055533731471
08001015000,354966,14448,0.04070248981592603
08001009323,132847,3080,0.023184565703403163
08031007006,269,269,1
08031004102,586085,8537,0.014566146548708804
08059012026,495,495,1
08031003203,760777,1330,0.001748212682560067
08059010304,153838,368,0.0023921267827194843
08005081300,324645,1276,0.0039304471037594916
08059010403,266259,3295,0.01237516853890385
08005083100,183753,404,0.0021986035602139828
08059009840,79279,1790,0.02257848862876676
08001009321,152915,665,0.00434882124055848
08059010000,45830,7986,0.17425267292166702
08031015700,213987,234,0.0010935243729759284
08059009843,1901,1889,0.9936875328774329
08005005625,218044,233,0.0010685916603988186
08005006400,333577,2038,0.006109533930696661
08035014202,560,544,0.9714285714285714
08014031300,45664,267,0.005847056762438682
08059012045,42653,244,0.005720582374041685
08031002000,807743,21628,0.02677584330659628
08005081600,375417,2288,0.006094556186853552
08035013910,12839,273,0.02126333826622011
08059009806,115353,3335,0.028911255017208048
08059009815,94276,605,0.006417327845899275
08001009104,191358,326,0.0017036131230468545
08059011710,187576,179,9.542798652279609e-4
08001009202,217878,2169,0.009955112494148101
08001009206,169743,4135,0.02436035653900308
08059012027,640,626,0.978125
08059009835,95265,217,0.002277856505537186
08031011903,145250,277,0.0019070567986230636
08001008540,34128,1211,0.03548406000937646
08035014005,191679,387,0.0020190005164885043
08005086400,131888,256,0.0019410408831736017
08031000201,598766,1985,0.0033151514949078605
08059010402,320014,19116,0.059734886598711304
08019014800,934,934,1
08031005503,150457,365,0.002425942295805446
08014030200,123514,2946,0.02385154719303075
08005007105,12,12,1
08031004106,232473,15334,0.06596034808343335
08031004107,158048,8758,0.05541354525207532
08005005634,93324,8127,0.08708370837083708
08059011727,162173,956,0.0058949393548864484
08059060300,106782,352,0.0032964357288681615
08035014125,9168,7358,0.8025741710296684
08059009827,153487,3013,0.019630326998377714
08031006901,659459,3552,0.005386233260900223
08001008505,169386,729,0.004303779533137331
08001008506,131745,6901,0.05238149455387301
08031003300,742649,1193,0.0016064116426467955
08005087200,408594,1553,0.003800838974630073
08031012010,12690,1886,0.14862096138691883
08059015900,86322,354,0.004100924445680128
08031004104,613903,692,0.0011272139083861783
08031002702,780525,89342,0.11446398257583038
08005005952,667425,458,6.862194254036034e-4
08005083800,269494,680,0.002523247270811224
08035014131,62649,11672,0.18630784210442305
08035014001,189062,12057,0.06377273063862648
08005006705,401300,562,0.0014004485422377275
08059012038,53925,341,0.006323597589244321
08005005621,88124,356,0.004039762153329399
08059010209,199384,1383,0.00693636400112346
08059010209,199384,1383,0.00693636400112346
08059010209,199384,1383,0.00693636400112346
08059010209,199384,1383,0.00693636400112346
08005085100,215933,312,0.0014448926287320605
08059009851,91412,3788,0.04143876077539054
08059011806,330797,1154,0.0034885443338361593
08031005002,631313,3161,0.005007025041461209
08031000902,639550,309,4.831522164021578e-4
08031002300,648687,1623,0.0025019770706057004
08005084300,119706,469,0.003917932267388435
08005085500,191933,197,0.0010263998374432746
08031003101,684779,9190,0.013420388183632968
08031004602,502631,792,0.001575708621235061
08035014112,116540,103,8.838167152908872e-4
08014031200,29082,5545,0.19066776700364488
08001007900,389356,1118,0.0028714081714420734
08001008308,175910,5335,0.03032800864078222
08005007202,355379,225,6.331268870698606e-4
08005007702,339579,388,0.0011425912674223081
08035014405,17998,438,0.024336037337481943
08059010502,241443,4740,0.019631962823523565
08059010603,413820,2147,0.005188246097337006
08059010213,273846,3481,0.0127115239952382
08005086600,92793,456,0.004914163783906114
08001060000,45540,6127,0.13454106280193237
08059009837,2458,590,0.24003254678600489
08059009845,1658,1657,0.9993968636911942
08035014503,13516,8712,0.6445693992305416
08059010801,155953,835,0.0053541772200598895
08031008386,171462,300,0.0017496588165307764
08005007400,369421,5906,0.015987179938335937
08059012048,86862,915,0.010533950404089245
08005006856,287395,68486,0.2382992049270168
08059009828,174981,1071,0.0061206645292917515
08059012034,668,301,0.4505988023952096
08035014204,18831,274,0.014550475280123201
08005005630,255425,980,0.003836742683762357
08005005951,608634,6011,0.00987621460516501
08035014602,13,13,1
08035013911,685,565,0.8248175182481752
08005084600,254435,1440,0.005659598718729735
08005007302,423185,1776,0.004196746103949809
08005005552,184523,2129,0.011537857069308433
08031003500,696404,7121,0.010225386413633466
08005006857,331135,892,0.0026937653826988994
08035014136,114067,2059,0.01805079470837315
08047013800,4583,4583,1
08005006706,226913,687,0.0030275920727327213
08031003001,836670,2535,0.0030298684068987775
08059009852,109531,3412,0.031150998347499795
08059011724,67345,350,0.005197119311010468
08005006603,229923,295,0.0012830382345393892
08014980200,15527,21,0.0013524827719456432
08031006812,653920,2551,0.003901088818204062
08035014133,91686,534,0.005824226163209214
08005081700,178339,470,0.0026354302760473033
08035014107,171161,1274,0.00744328439305683
08001009407,184678,2723,0.014744582462448154
08005081900,292638,639,0.0021835851803251797
08031000904,579891,331,5.707969256291269e-4
08031004006,754479,3402,0.00450907182307261
08001008534,106363,193,0.001814540770756748
08001008603,20487,825,0.04026943915653829
08001008605,22663,3593,0.15854035211578343
08035014505,4289,1583,0.36908370249475403
08001009002,344428,840,0.002438826111698236
08001008606,23269,4269,0.18346297649232884
08005005632,209469,3355,0.01601668982045076
08005006707,414849,7003,0.01688084098069418
08059011402,375421,2263,0.006027899345002011
08059011601,550082,1807,0.00328496478706811
08005086000,40685,336,0.008258571955266069
08001060100,124419,1658,0.013325938964306094
08035014603,14425,245,0.016984402079722703
08005006854,191431,22169,0.11580673976524178
08005082500,278343,52,1.868198589510065e-4
08001008539,31127,1129,0.03627076171812253
08031007013,358744,921,0.0025672903240193563
08031004101,717849,7024,0.009784787608536056
08035014010,143696,1573,0.010946720855138627
08093000100,0,0,NA
08035014128,70246,618,0.008797653958944282
08001009318,355455,2088,0.005874161286238765
08005084700,257479,536,0.0020817231696565546
08001009751,289158,1502,0.0051943919933046985
08005086500,90298,891,0.009867328180026136
08005015100,947979,296,3.1224320369966003e-4
08005080100,431961,2637,0.006104717787022439
08031001000,683923,5803,0.008484873297140176
08059011731,7324,507,0.06922446750409612
08059010305,199234,2967,0.014892036499794212
08059012043,51594,857,0.016610458580455092
08059009900,344,3158,9.180232558139535
08059012022,37837,974,0.025741998572825543
08005085300,135917,405,0.0029797597062913394
08005006855,287523,12378,0.043050469005957784
08031015300,638173,4699,0.007363207155426507
08035014006,93087,425,0.004565621407930215
08059012046,82265,769,0.00934783929982374
08031003202,736471,7312,0.00992842895375378
08039961100,0,0,NA
08039961207,585,585,1
08039961205,45,45,1
08059010503,161117,1837,0.011401652215470745
08059009808,2509,2509,1
08059009839,78886,861,0.010914484192378875
08059009842,57633,2458,0.042649176686967535
08014030600,102903,156,0.0015159907874405993
08035014109,95537,649,0.006793179605807174
08035013909,2493,1138,0.4564781387886081
08001008542,16365,1119,0.06837763519706691
08031002100,806579,10594,0.013134485276705691
08001009411,179682,618,0.003439409623668481
08005005612,252726,1585,0.006271614317482174
08031002602,711169,27411,0.0385435810616042
08031003004,708238,29625,0.04182915912447511
08014980300,19577,0,0
08001009553,430689,8857,0.020564723036808463
08001008538,22610,563,0.02490048651039363
08035014604,223,223,1
08001008529,115841,9821,0.08478000017265044
08031003603,716184,1358,0.001896160763155837
08059011712,81834,298,0.003641518195371117
08059011721,160321,739,0.004609502186238858
08031003901,646318,3547,0.0054880105458922695
08014030700,106265,239,0.00224909424551828
08001008401,1097,1097,1
08001008547,102861,563,0.005473405858391421
08001009320,272147,2451,0.009006162110917997
08001009103,119066,161,0.0013521912216753734
08031003002,601391,3575,0.005944551880556909
08059009807,151571,4566,0.030124496110733583
08059009823,70468,126,0.0017880456377362775
08031015600,370291,9444,0.02550426556411039
08005005624,168714,1197,0.007094846900672144
08059009824,87236,542,0.0062130313173460495
08031000501,326810,455,0.0013922462592943913
08059012023,73803,289,0.0039158299798111185
08005007103,447,447,1
08059009836,75279,762,0.010122344877057347
08059060400,186291,7658,0.04110772930522677
08031003800,813048,48042,0.05908876228709744
08031006804,571016,17665,0.030936085853986578
08035014135,3,3,1
08005004952,732421,11945,0.01630892615039711
08031002801,784271,31984,0.0407818215897311
08035014404,15,15,1
08059011709,295719,383,0.0012951484348317152
08005083200,83444,513,0.00614783567422463
08031001701,760563,47740,0.06276929064390459
08005080700,347509,7971,0.022937535430737045
08059980400,40813,188,0.004606375419596697
08031000302,620582,1078,0.0017370790644910745
08031008304,205097,52,2.535385695548935e-4
08059011725,64754,74,0.00114278654600488
08005007500,344827,1260,0.00365400621181056
08001008523,8563,5660,0.6609833002452411
08001008353,41354,40692,0.9839918750302268
08031006814,253110,1785,0.007052269764134171
08001988700,89,0,0
08031008388,102224,2783,0.02722452652997339
08005006808,284178,446,0.0015694388728191486
08031002902,822625,4887,0.005940738489591248
08031006701,427753,2748,0.006424268210860006
08035013908,7028,452,0.064314171883893
08035014140,95722,648,0.006769603643885418
08005006300,419815,454,0.0010814287245572455
08001008541,28231,575,0.020367680918139633
08059009850,1469,529,0.3601089176310415
08001008550,92861,367,0.003952143526345829
08001008537,81785,2131,0.026056122760897475
08059012041,103551,736,0.007107608811117227
08035014506,372,372,1
08093000300,823,823,1
08005080900,414146,410,9.899890376823632e-4
08035014011,903,864,0.9568106312292359
08035014009,79055,887,0.011220036683321739
08035014132,74246,479,0.006451526008135118
08035013905,104470,3248,0.031090265147889345
08001061200,44261,1360,0.03072682497006394
08005005636,185882,139,7.477862299738544e-4
08005084900,255770,1504,0.005880283066817844
08005005622,90809,599,0.00659626248499598
08031003701,598143,7997,0.01336971259381118
08059009838,45128,1363,0.030202978195355435
08031007088,405653,505,0.0012449063608552136
08039961209,476,464,0.9747899159663865
08005007107,47489,4827,0.1016445913790562
08031003401,806206,876,0.001086570926041235
08059011100,544601,9737,0.017879144548026905
08005086800,519812,832,0.0016005786707501944
08014030900,72580,550,0.007577845136401212
08035013901,23600,3950,0.1673728813559322
08031004404,584573,1542,0.0026378228211018984
08031003902,773476,7001,0.009051347423837326
08059009841,100122,771,0.007700605261580872
08035014108,109231,750,0.0068661826770788515
08059011702,322323,1249,0.0038749949584733325
08035014138,201786,2797,0.013861219311547877
08001009304,253715,2592,0.010216187454427211
08035014012,2709,2696,0.9952011812476929
08005085200,127624,271,0.002123425061117031
08035014008,161169,1059,0.006570742512517916
08059009830,134334,458,0.0034094123602364254
08031008389,25868,1229,0.04751043760630895
08005080400,501129,7333,0.014632958779076844
08059010308,216391,4400,0.02033356285612618
08001008000,377918,529,0.0013997745542683863
08005085800,106883,47,4.397331661723567e-4
08035013904,167567,5650,0.033717856141125636
08031003102,689755,11261,0.016326086798935855
08059015800,249045,3982,0.01598907827902588
08039961204,801,801,1
08005080800,382319,1196,0.0031282776948046
08031004005,903094,4649,0.0051478583624738955
08001008535,138335,5698,0.0411898651823472
08031004601,430301,674,0.0015663454186720458
08059011733,262846,6869,0.026133173036683076
08059010307,185497,1384,0.007461037105721387
08059011000,436348,2022,0.00463391604865841
08059011904,187255,4947,0.026418520199727645
08035014126,116909,1684,0.014404365788775885
08005086100,61165,266,0.004348892340390746
08031000402,770948,8128,0.010542864110160477
08035014403,1919,1919,1
08001009310,357823,200,5.589355631136064e-4
08031001702,810248,101296,0.12501851285038654
08001008536,12969,176,0.013570822731128074
08031000600,838763,16230,0.019349923637547197
08059012053,82935,968,0.01167179116175318
08031002803,767736,7161,0.009327425052361749
08005081400,410503,5469,0.013322679736810693
08059010211,145798,2002,0.01373132690434711
08031000301,619591,2741,0.004423886079688052
08001008551,67263,68,0.001010956989726893
08059009849,47213,4918,0.10416622540402008
08005082600,238294,2313,0.0097064970162908
08001009001,341644,3140,0.00919085363711934
08001008802,208281,7238,0.034751129483726315
08031006809,529032,7483,0.014144702021805865
08005005551,465858,8158,0.017511773974043594
08059012031,577,577,1
08059009846,2032,2010,0.9891732283464567
08031000800,796061,5381,0.006759532246900677
08001008545,83352,680,0.008158172569344467
08005083300,204258,1883,0.0092187331707938
08059012057,51594,1325,0.025681280769081678
08005005619,144444,517,0.003579241782282407
08059010405,397819,5948,0.014951523180139712
08005086700,22585,752,0.03329643568740314
08001009204,221262,2157,0.009748623803454728
08031980000,8964,3120,0.34805890227576974
08031004302,674771,23554,0.034906657221486996
08005083600,193072,1224,0.006339603878345902
08031011902,182460,463,0.0025375424750630274
08001009322,159281,933,0.005857572466270302
08005083900,419594,448,0.0010676987754829669
08031001101,726534,1316,0.0018113398684713997
08014031400,48792,335,0.0068658796524020335
08035014504,14834,4893,0.3298503438047728
08035014122,7285,1695,0.23266986959505834
08059012033,653,653,1
08005080000,415960,1125,0.0027045869795172613
08059012050,65775,2105,0.032003040668947165
08059012024,43904,5616,0.12791545189504372
08039961208,1431,1424,0.9951083158630328
08059009829,1948,437,0.22433264887063656
08059010206,123003,2351,0.019113354958822142
08031001500,705256,7129,0.010108386174665654
